profile_name,username,bio,location,website,join_date,followers_count,following_count,tweets_count,profile_image_url,tweet_id,text,created_at,lang,user_id_hashed,comment_count,retweet_count,like_count,is_reply,is_retweet,is_quote,urls,clean_text
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1864033537479135369,"Oh and bleh I forgot to mention for those outside AI that ChatGPT (like a lot (most?) of modern AI) is a giant Transformer. So the magic of LLMs at the core comes from a repeated application of Attention, attending over input tokens over and over to predict what token comes next.",2024-12-03 19:46:00,en,b618269306c82a15,25,24,470,False,False,False,[],oh and bleh i forgot to mention for those outside ai that chatgpt like a lot most of modern ai is a giant transformer so the magic of llms at the core comes from a repeated application of attention attending over input tokens over and over to predict what token comes next
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1864030016457375916,"Ty to a reply, text version for those on mobile:

---

Hi Andrej,

Happy to tell you the story as it happened 8 years ago!

I came to Yoshua's lab as an intern, after having done my first year of MSc at Jacobs University with Herbert Jaeger.

I told Yoshua I'm happy to work on anything. Yoshua put me on the machine translation project to work with Kyunghyun Cho and the team. I was super skeptical about the idea of cramming a sequence of words in a vector. But I also really wanted a PhD offer. So I rolled up my sleeves and started doing what I was good at - writing code, fixing bugs and so on. At some point I showed enough understanding of what's going on that Yoshua invited me to do a PhD (2014 was a good time when that was enough - good old times!). I was very happy and I thought it's time to have fun and be creative.

So I started thinking about how to avoid the bottleneck between encoder and decoder RNN. My first idea was to have a model with two ""cursors"", one moving through the source sequence (encoded by a BiRNN) and another one moving through the target sequence. The cursor trajectories would be marginalized out using dynamic programming. KyungHyun Cho recognized this as an equivalent to Alex Graves' RNN Transducer model. Following that, I may have also read Graves' hand-writing recognition paper. The approach looked inappropriate for machine translation though.

The above approach with cursors would be too hard to implement in the remaining 5 weeks of my internship. So I tried instead something simpler - two cursors moving at the same time synchronously (effectively hard-coded diagonal attention). That sort of worked, but the approach lacked elegance.

So one day I had this thought that it would be nice to enable the decoder RNN to learn to search where to put the cursor in the source sequence. This was sort of inspired by translation exercises that learning English in my middle school involved. Your gaze shifts back and forth between source and target sequence as you translate. I expressed the soft search as softmax and then weighted averaging of BiRNN states. It worked great from the very first try to my great excitement. I called the architecture RNNSearch, and we rushed to publish an ArXiV paper as we knew that Ilya and co at Google are somewhat ahead of us with their giant 8 GPU LSTM model (RNN Search still ran on 1 GPU).

As it later turned out, the name was not great. The better name (attention) was only added by Yoshua to the conclusion in one of the final passes.

We saw Alex Graves' NMT paper 1.5 months later. It was indeed exactly the same idea, though he arrived at it with a completely different motivation. In our case, necessity was the mother of invention. In his case it was the ambition to bridge neural and symbolic AI, I guess? Jason Weston's and co Memory Networks paper also featured a similar mechanism.

I did not have the foresight to think that attention can be used at a lower level, as the core operation in representation learning. But when I saw the Transformer paper, I immediately declared to labmates that RNNs are dead.

To go back to your original question: the invention of ""differentiable and data-dependent weighted average"" in Yoshua's lab in Montreal was independent from Neural Turing Machines, Memory Networks, as well as some relevant cog-sci papers from the 90s (or even 70s; can give you any links though). It was the result of Yoshua's leadership in pushing the lab to be ambitious, KyungHyun Cho great skills at running a big machine translation project staffed with junior PhD students and interns, and lastly, my own creativity and coding skills that had been honed in years of competitive programming. But I don't think that this idea would wait for any more time before being discovered. Even if myself, Alex Graves and other characters in this story did not do deep learning at that time, attention is just the natural way to do flexible spatial connectivity in deep learning. It is a nearly obvious idea that was waiting for GPUs to be fast enough to make people motivated and take deep learning research seriously.  Ever since I realized this, my big AI ambition is to start amazing applied projects like that machine translation project. Good R&D endeavors can do more for progress in fundamental technologies than all the fancy theorizing that we often consider the ""real"" AI research.

That's all! Very curious to hear more about your educational AI projects (I heard some rumors from Harm de Vries ;)).

Cheers,
Dima",2024-12-03 19:32:00,en,b618269306c82a15,14,52,572,False,False,False,[],"ty to a reply text version for those on mobile



hi andrej

happy to tell you the story as it happened 8 years ago

i came to yoshuas lab as an intern after having done my first year of msc at jacobs university with herbert jaeger

i told yoshua im happy to work on anything yoshua put me on the machine translation project to work with kyunghyun cho and the team i was super skeptical about the idea of cramming a sequence of words in a vector but i also really wanted a phd offer so i rolled up my sleeves and started doing what i was good at  writing code fixing bugs and so on at some point i showed enough understanding of whats going on that yoshua invited me to do a phd 2014 was a good time when that was enough  good old times i was very happy and i thought its time to have fun and be creative

so i started thinking about how to avoid the bottleneck between encoder and decoder rnn my first idea was to have a model with two cursors one moving through the source sequence encoded by a birnn and another one moving through the target sequence the cursor trajectories would be marginalized out using dynamic programming kyunghyun cho recognized this as an equivalent to alex graves rnn transducer model following that i may have also read graves handwriting recognition paper the approach looked inappropriate for machine translation though

the above approach with cursors would be too hard to implement in the remaining 5 weeks of my internship so i tried instead something simpler  two cursors moving at the same time synchronously effectively hardcoded diagonal attention that sort of worked but the approach lacked elegance

so one day i had this thought that it would be nice to enable the decoder rnn to learn to search where to put the cursor in the source sequence this was sort of inspired by translation exercises that learning english in my middle school involved your gaze shifts back and forth between source and target sequence as you translate i expressed the soft search as softmax and then weighted averaging of birnn states it worked great from the very first try to my great excitement i called the architecture rnnsearch and we rushed to publish an arxiv paper as we knew that ilya and co at google are somewhat ahead of us with their giant 8 gpu lstm model rnn search still ran on 1 gpu

as it later turned out the name was not great the better name attention was only added by yoshua to the conclusion in one of the final passes

we saw alex graves nmt paper 15 months later it was indeed exactly the same idea though he arrived at it with a completely different motivation in our case necessity was the mother of invention in his case it was the ambition to bridge neural and symbolic ai i guess jason westons and co memory networks paper also featured a similar mechanism

i did not have the foresight to think that attention can be used at a lower level as the core operation in representation learning but when i saw the transformer paper i immediately declared to labmates that rnns are dead

to go back to your original question the invention of differentiable and datadependent weighted average in yoshuas lab in montreal was independent from neural turing machines memory networks as well as some relevant cogsci papers from the 90s or even 70s can give you any links though it was the result of yoshuas leadership in pushing the lab to be ambitious kyunghyun cho great skills at running a big machine translation project staffed with junior phd students and interns and lastly my own creativity and coding skills that had been honed in years of competitive programming but i dont think that this idea would wait for any more time before being discovered even if myself alex graves and other characters in this story did not do deep learning at that time attention is just the natural way to do flexible spatial connectivity in deep learning it is a nearly obvious idea that was waiting for gpus to be fast enough to make people motivated and take deep learning research seriously  ever since i realized this my big ai ambition is to start amazing applied projects like that machine translation project good rd endeavors can do more for progress in fundamental technologies than all the fancy theorizing that we often consider the real ai research

thats all very curious to hear more about your educational ai projects i heard some rumors from harm de vries 

cheers
dima"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1864028921664319735,"""Links in the reply followup"" (not a huge fan :p)
referenced papers:

Attention paper:
""Neural Machine Translation by Jointly Learning to Align and Translate""
arxiv.org/abs/1409.0473

Transformer paper:
""Attention is All You Need""
arxiv.org/abs/1706.03762

Alex Graves paper around that time with similar soft pooling operations:
""Neural Turing Machines""
arxiv.org/abs/1410.5401
+the referenced (at the time super impressive, inspiring and forward-looking) handwriting paper, this is 2013!:
""Generating Sequences With Recurrent Neural Networks""
arxiv.org/abs/1308.0850

Jason Weston mentioned paper:
""Memory Networks""
arxiv.org/abs/1410.3916

The referenced Ilya, Oriol, Quoc paper at Google:
""Sequence to Sequence Learning with Neural Networks""
arxiv.org/abs/1409.3215",2024-12-03 19:28:00,en,b618269306c82a15,11,26,390,False,False,False,[],"links in the reply followup not a huge fan p
referenced papers

attention paper
neural machine translation by jointly learning to align and translate
arxivorgabs14090473

transformer paper
attention is all you need
arxivorgabs170603762

alex graves paper around that time with similar soft pooling operations
neural turing machines
arxivorgabs14105401
the referenced at the time super impressive inspiring and forwardlooking handwriting paper this is 2013
generating sequences with recurrent neural networks
arxivorgabs13080850

jason weston mentioned paper
memory networks
arxivorgabs14103916

the referenced ilya oriol quoc paper at google
sequence to sequence learning with neural networks
arxivorgabs14093215"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1864023344435380613,"The (true) story of development and inspiration behind the ""attention"" operator, the one in ""Attention is All you Need"" that introduced the Transformer. From personal email correspondence with the author @DBahdanau ~2 years ago, published here and now (with permission) following some fake news about how it was developed that circulated here over the last few days.

Attention is a brilliant (data-dependent) weighted average operation. It is a form of global pooling, a reduction, communication. It is a way to aggregate relevant information from multiple nodes (tokens, image patches, or etc.). It is expressive, powerful, has plenty of parallelism, and is efficiently optimizable. Even the Multilayer Perceptron (MLP) can actually be almost re-written as Attention over data-indepedent weights (1st layer weights are the queries, 2nd layer weights are the values, the keys are just input, and softmax becomes elementwise, deleting the normalization). TLDR Attention is awesome and a *major* unlock in neural network architecture design.

It's always been a little surprising to me that the paper ""Attention is All You Need"" gets ~100X more err ... attention... than the paper that actually introduced Attention ~3 years earlier, by Dzmitry Bahdanau, Kyunghyun Cho, Yoshua Bengio: ""Neural Machine Translation by Jointly Learning to Align and Translate"". As the name suggests, the core contribution of the Attention is All You Need paper that introduced the Transformer neural net is deleting everything *except* Attention, and basically just stacking it in a ResNet with MLPs (which can also be seen as ~attention per the above). But I do think the Transformer paper stands on its own because it adds many additional amazing ideas bundled up all together at once - positional encodings, scaled attention, multi-headed attention, the isotropic simple design, etc. And the Transformer has imo stuck around basically in its 2017 form to this day ~7 years later, with relatively few and minor modifications, maybe with the exception better positional encoding schemes (RoPE and friends).

Anyway, pasting the full email below, which also hints at why this operation is called ""attention"" in the first place - it comes from attending to words of a source sentence while emitting the words of the translation in a sequential manner, and was introduced as a term late in the process by Yoshua Bengio in place of RNNSearch (thank god? :D). It's also interesting that the design was inspired by a human cognitive process/strategy, of attending back and forth over some data sequentially. Lastly the story is quite interesting from the perspective of nature of progress, with similar ideas and formulations ""in the air"", with a particular mentions to the work of Alex Graves (NMT) and Jason Weston (Memory Networks) around that time.

Thank you for the story @DBahdanau !",2024-12-03 19:06:00,en,b618269306c82a15,136,992,6647,False,False,False,[],"the true story of development and inspiration behind the attention operator the one in attention is all you need that introduced the transformer from personal email correspondence with the author  2 years ago published here and now with permission following some fake news about how it was developed that circulated here over the last few days

attention is a brilliant datadependent weighted average operation it is a form of global pooling a reduction communication it is a way to aggregate relevant information from multiple nodes tokens image patches or etc it is expressive powerful has plenty of parallelism and is efficiently optimizable even the multilayer perceptron mlp can actually be almost rewritten as attention over dataindepedent weights 1st layer weights are the queries 2nd layer weights are the values the keys are just input and softmax becomes elementwise deleting the normalization tldr attention is awesome and a major unlock in neural network architecture design

its always been a little surprising to me that the paper attention is all you need gets 100x more err  attention than the paper that actually introduced attention 3 years earlier by dzmitry bahdanau kyunghyun cho yoshua bengio neural machine translation by jointly learning to align and translate as the name suggests the core contribution of the attention is all you need paper that introduced the transformer neural net is deleting everything except attention and basically just stacking it in a resnet with mlps which can also be seen as attention per the above but i do think the transformer paper stands on its own because it adds many additional amazing ideas bundled up all together at once  positional encodings scaled attention multiheaded attention the isotropic simple design etc and the transformer has imo stuck around basically in its 2017 form to this day 7 years later with relatively few and minor modifications maybe with the exception better positional encoding schemes rope and friends

anyway pasting the full email below which also hints at why this operation is called attention in the first place  it comes from attending to words of a source sentence while emitting the words of the translation in a sequential manner and was introduced as a term late in the process by yoshua bengio in place of rnnsearch thank god d its also interesting that the design was inspired by a human cognitive processstrategy of attending back and forth over some data sequentially lastly the story is quite interesting from the perspective of nature of progress with similar ideas and formulations in the air with a particular mentions to the work of alex graves nmt and jason weston memory networks around that time

thank you for the story"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1863284668159980007,The reality of the Turing test,2024-12-01 18:10:00,en,b618269306c82a15,276,1267,15911,False,False,False,[],the reality of the turing test
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1862569569006887118,"Example when you ask eg “top 10 sights in Amsterdam” or something, some hired data labeler probably saw a similar question at some point, researched it for 20 minutes using Google and Trip Advisor or something, came up with some list of 10, which literally then becomes the correct answer, training the AI to give that answer for that question. If the exact place in question is not in the finetuning training set, the neural net imputes a list of statistically similar vibes based on its knowledge gained from the pretraining stage (language modeling of internet documents).",2024-11-29 18:49:00,en,b618269306c82a15,101,144,2594,False,False,False,[],example when you ask eg top 10 sights in amsterdam or something some hired data labeler probably saw a similar question at some point researched it for 20 minutes using google and trip advisor or something came up with some list of 10 which literally then becomes the correct answer training the ai to give that answer for that question if the exact place in question is not in the finetuning training set the neural net imputes a list of statistically similar vibes based on its knowledge gained from the pretraining stage language modeling of internet documents
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1862565643436138619,"People have too inflated sense of what it means to ""ask an AI"" about something. The AI are language models trained basically by imitation on data from human labelers. Instead of the mysticism of ""asking an AI"", think of it more as ""asking the average data labeler"" on the internet.

Few caveats apply because e.g. in many domains (e.g. code, math, creative writing) the companies hire skilled data labelers (so think of it as asking them instead), and this is not 100% true when reinforcement learning is involved, though I have an earlier rant on how RLHF is just barely RL, and ""actual RL"" is still too early and/or constrained to domains that offer easy reward functions (math etc.).

But roughly speaking (and today), you're not asking some magical AI. You're asking a human data labeler. Whose average essence was lossily distilled into statistical token tumblers that are LLMs. This can still be super useful ofc ourse. Post triggered by someone suggesting we ask an AI how to run the government etc. TLDR you're not asking an AI, you're asking some mashup spirit of its average data labeler.",2024-11-29 18:33:00,en,b618269306c82a15,559,1904,13438,False,False,False,[],"people have too inflated sense of what it means to ask an ai about something the ai are language models trained basically by imitation on data from human labelers instead of the mysticism of asking an ai think of it more as asking the average data labeler on the internet

few caveats apply because eg in many domains eg code math creative writing the companies hire skilled data labelers so think of it as asking them instead and this is not 100 true when reinforcement learning is involved though i have an earlier rant on how rlhf is just barely rl and actual rl is still too early andor constrained to domains that offer easy reward functions math etc

but roughly speaking and today youre not asking some magical ai youre asking a human data labeler whose average essence was lossily distilled into statistical token tumblers that are llms this can still be super useful ofc ourse post triggered by someone suggesting we ask an ai how to run the government etc tldr youre not asking an ai youre asking some mashup spirit of its average data labeler"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1860547683775316438,"My name is Maximus Decimus Meridius, commander of the Armies of the North, General of the Felix Legions and loyal servant to the true emperor, Marcus Aurelius. Father to a murdered son. Husband to a murdered wife. And I will have my vengeance, in this life or the next.",2024-11-24 04:55:00,en,b618269306c82a15,93,182,4213,False,False,False,[],my name is maximus decimus meridius commander of the armies of the north general of the felix legions and loyal servant to the true emperor marcus aurelius father to a murdered son husband to a murdered wife and i will have my vengeance in this life or the next
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1860547235274195328,My Gladiator 2 review.,2024-11-24 04:53:00,en,b618269306c82a15,606,1047,11473,False,False,False,[],my gladiator 2 review
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1859305265277042837,"repo here:
github.com/KellerJordan/modd…",2024-11-20 18:38:00,en,b618269306c82a15,5,19,282,False,False,False,[],"repo here
githubcomkellerjordanmodd"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1859305141385691508,"Remember the llm.c repro of the GPT-2 (124M) training run? It took 45 min on 8xH100. Since then, @kellerjordan0 (and by now many others) have iterated on that extensively in the new modded-nanogpt repo that achieves the same result, now in only 5 min! 
Love this repo 👏 600 LOC",2024-11-20 18:37:00,en,b618269306c82a15,50,402,4211,False,False,False,[],"remember the llmc repro of the gpt2 124m training run it took 45 min on 8xh100 since then  and by now many others have iterated on that extensively in the new moddednanogpt repo that achieves the same result now in only 5 min 
love this repo  600 loc"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1857584163140030710,"Remember exercise pages from textbooks? Large-scale collection of these across all realms of knowledge now moves billions of dollars. Textbooks written primarily for LLMs, compressed to weights, emergent solutions served to humans, or (over time) directly enacted for automation.",2024-11-16 00:39:00,en,b618269306c82a15,116,347,4447,False,False,False,[],remember exercise pages from textbooks largescale collection of these across all realms of knowledge now moves billions of dollars textbooks written primarily for llms compressed to weights emergent solutions served to humans or over time directly enacted for automation
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1857126049357914266,"I'm not sure that enough people subscribe to the @Smol_AI newsletter. It's 1 very comprehensive email per day summarizing AI/LLM chatter across X, Reddit, Discord. There's probably others (feel free to reply), but I like this one quite a bit, ty again to @swyx and team.",2024-11-14 18:18:00,en,b618269306c82a15,129,173,2627,False,False,False,[],im not sure that enough people subscribe to the  newsletter its 1 very comprehensive email per day summarizing aillm chatter across x reddit discord theres probably others feel free to reply but i like this one quite a bit ty again to  and team
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1856774151555748193,chat should we start a guild,2024-11-13 19:00:00,en,b618269306c82a15,175,20,1670,False,False,False,[],chat should we start a guild
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1856044543474577861,"Note Discord has mechanisms for webpage-like functionality, e.g. channels that are locked to only few admins that resemble webpages. Conversely we've tuned web pages to web apps with chat (X included). It's just about which type of interaction is the default front and center.",2024-11-11 18:41:00,en,b618269306c82a15,21,10,573,False,False,False,[],note discord has mechanisms for webpagelike functionality eg channels that are locked to only few admins that resemble webpages conversely weve tuned web pages to web apps with chat x included its just about which type of interaction is the default front and center
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1856041540701040737,"The way Discord is gaining use in so many communities makes me daydream about a parallel universe where IRC instead of HTTP became the dominant protocol for information exchange in society. Chat rooms over web pages. Chat apps over web apps, etc.",2024-11-11 18:29:00,en,b618269306c82a15,193,212,4182,False,False,False,[],the way discord is gaining use in so many communities makes me daydream about a parallel universe where irc instead of http became the dominant protocol for information exchange in society chat rooms over web pages chat apps over web apps etc
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1850926028287537324,"Voting season is upon us! For those living in SF / Bay Area, each time I recommend the @GrowSF voting guide as a great starting point for the local elections - it is long, detailed, educational, and sensible. O(~hundreds) of votes matter on local elections
growsf.org/voter-guide/",2024-10-28 15:42:00,en,b618269306c82a15,57,30,384,False,False,False,[],"voting season is upon us for those living in sf  bay area each time i recommend the  voting guide as a great starting point for the local elections  it is long detailed educational and sensible ohundreds of votes matter on local elections
growsforgvoterguide"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1847164046216159421,i'd go as far as to label subscriptions a user-hostile dark pattern. it is revenue from unintended forgetfulness and everyone knows.,2024-10-18 06:33:00,en,b618269306c82a15,147,90,3241,False,False,False,[],id go as far as to label subscriptions a userhostile dark pattern it is revenue from unintended forgetfulness and everyone knows
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1847162208599359745,anyone else subscribe and instantly cancel basically everything and as default,2024-10-18 06:26:00,en,b618269306c82a15,264,103,5096,False,False,False,[],anyone else subscribe and instantly cancel basically everything and as default
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1847143356385624268,What is the name for the paranoid feeling that what you just read was LLM generated,2024-10-18 05:11:00,en,b618269306c82a15,919,282,6875,False,False,False,[],what is the name for the paranoid feeling that what you just read was llm generated
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1846459261808722165,"(Btw there are ways to argue against too, e.g. globalization destroyed a large amount of pre-existing variance. That I can travel to the other side of the Earth just to be surrounded by KFC, Louis Vuitton, Apple stores, Starbucks, and people who drive a Toyota and drink Coca Cola, that more people speak English, that we probably watch similar tv shows and listened to similar music, etc.)",2024-10-16 07:52:00,en,b618269306c82a15,49,22,844,False,False,False,[],btw there are ways to argue against too eg globalization destroyed a large amount of preexisting variance that i can travel to the other side of the earth just to be surrounded by kfc louis vuitton apple stores starbucks and people who drive a toyota and drink coca cola that more people speak english that we probably watch similar tv shows and listened to similar music etc
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1846448411362709980,"The future expands the variance of human condition a lot more than it drags its mean. This is an empirical observation with interesting extrapolations.

The past is well-approximated as a population of farmers, living similar lives w.r.t. upbringing, knowledge, activities, ideals, aspirations, etc.

The future trends to include all of:
- the transhumanists who ""ascend"" with neuralinks etc., and the Amish living ~19th century life.
- those who ""worship"" ideals of religion, technology, knowledge, wealth, fitness, community, nature, art, ...
- those exploring externally into the stars, those exploring internally into minds (drugs++), or those who disappear into digital VR worlds
- those who date a different partner every day and those who are monogamous for life
- those who travel broadly and those who stay in one location their entire life
- those in megacities and those off-the-grid

For almost any question about a dimension of human condition, the answer trends not to any specific thing but to ""all of the above"". And to an extreme diversity of memetics. At least, this feels like the outcome in free societies that trend to abundance. I don't know what it feels like to live in such a society but it's interesting to think about.",2024-10-16 07:09:00,en,b618269306c82a15,226,356,3546,False,False,False,[],"the future expands the variance of human condition a lot more than it drags its mean this is an empirical observation with interesting extrapolations

the past is wellapproximated as a population of farmers living similar lives wrt upbringing knowledge activities ideals aspirations etc

the future trends to include all of
 the transhumanists who ascend with neuralinks etc and the amish living 19th century life
 those who worship ideals of religion technology knowledge wealth fitness community nature art 
 those exploring externally into the stars those exploring internally into minds drugs or those who disappear into digital vr worlds
 those who date a different partner every day and those who are monogamous for life
 those who travel broadly and those who stay in one location their entire life
 those in megacities and those offthegrid

for almost any question about a dimension of human condition the answer trends not to any specific thing but to all of the above and to an extreme diversity of memetics at least this feels like the outcome in free societies that trend to abundance i dont know what it feels like to live in such a society but its interesting to think about"
Andrej Karpathy,karpathy,"Building @EurekaLabsAI. Previously Director of AI @ Tesla, founding team @ OpenAI, CS231n/PhD @ Stanford. I like to train large deep neural nets.",Stanford,https://karpathy.ai/,,1026,9816,1472772,https://nitter.net/pic/pbs.twimg.com%2Fprofile_images%2F1296667294148382721%2F9Pr6XrPB_400x400.jpg,1844449291282284925,"The YouTube video I want to watch is any highly rated, 1hr long, information dense lecture on anything esoteric and the algorithm just doesn’t get it. It’s too content-driven and too narrow-minded",2024-10-10 18:45:00,en,b618269306c82a15,730,654,15491,False,False,False,[],the youtube video i want to watch is any highly rated 1hr long information dense lecture on anything esoteric and the algorithm just doesnt get it its too contentdriven and too narrowminded
